episode,regime,protocol,method,iterations,converged,inner_success,objective,calls,scale_hat,floor_hit,movement_prior_units
7983ee040ec0ad41b10162aa,generalized_translation,unforced_slide,profile_map,24,True,True,-23.474995369363615,200,0.046244509915129885,False,0.008651924062412606
798ebb1cdeb3217b27bf267e,generalized_translation,multiple_forces,huber,4,True,True,2.1522504877503126,32,0.125,False,1.7304648662750672e-05
798ebb1cdeb3217b27bf267e,generalized_translation,multiple_forces,cauchy,6,True,True,2.1510461736188633,33,0.125,False,6.379310577630006e-05
798ebb1cdeb3217b27bf267e,generalized_translation,multiple_forces,profile_map,32,True,True,-20.732311485389936,330,0.06566226894903915,False,0.01458706740823257
7a476f0ace65fe88da7e13f9,generalized_translation,bounce,huber,3,True,True,0.17281364202712982,20,0.125,False,3.1454238558921203e-10
7a476f0ace65fe88da7e13f9,generalized_translation,bounce,cauchy,4,True,True,0.17281065617691635,19,0.125,False,5.99888618426002e-08
7a476f0ace65fe88da7e13f9,generalized_translation,bounce,profile_map,24,True,True,-33.54669969053073,355,0.014878231612047444,False,1.7148091947438984e-05
7a476f0ace65fe88da7e13f9,setup_translation,bounce,huber,3,True,True,0.5633910350661365,20,0.125,False,7.277139208474239e-12
7a476f0ace65fe88da7e13f9,setup_translation,bounce,cauchy,4,True,True,0.5632208798247774,22,0.125,False,8.15177583427217e-07
7a476f0ace65fe88da7e13f9,setup_translation,bounce,profile_map,12,True,True,-25.280066204757365,156,0.04181591524253626,False,1.3980066254412289e-05
7af217b5f0a22fa0dd48a0ef,generalized_translation,unforced_slide,huber,3,True,True,2.1775569368661216,18,0.125,False,0.013228124958247848
7af217b5f0a22fa0dd48a0ef,generalized_translation,unforced_slide,cauchy,4,True,True,2.17693037882678,16,0.125,False,0.013233143245398666
7af217b5f0a22fa0dd48a0ef,generalized_translation,unforced_slide,profile_map,27,True,True,-20.886887866005083,208,0.06372930365361151,False,0.012930170470525497
7b1801b248216da5db838cf7,generalized_translation,multiple_forces,huber,3,True,True,1.6521805298620367,39,0.125,False,6.35297150006717e-06
7b1801b248216da5db838cf7,generalized_translation,multiple_forces,cauchy,4,True,True,1.6519044554822768,27,0.125,False,1.4262073476950739e-05
7b1801b248216da5db838cf7,generalized_translation,multiple_forces,profile_map,38,True,True,-24.017878877532787,565,0.042812752666457995,False,0.011324840917675393
7b23ed36b99aa93b0243d8db,generalized_translation,unforced_slide,huber,3,True,True,0.8057030276019186,16,0.125,False,2.1271989028756907e-08
7b23ed36b99aa93b0243d8db,generalized_translation,unforced_slide,cauchy,5,True,True,0.8055230102800068,19,0.125,False,2.416868228300044e-06
7b23ed36b99aa93b0243d8db,generalized_translation,unforced_slide,profile_map,30,True,True,-23.998323374712594,192,0.04855417272864854,False,0.0003585107028640123
7b3e52412ea610303381ab25,generalized_translation,unforced_slide,huber,3,True,True,1.6972391256381858,19,0.125,False,0.0004157444207997943
7b3e52412ea610303381ab25,generalized_translation,unforced_slide,cauchy,5,True,True,1.6963727246069435,38,0.125,False,0.0003986874930072138
7b3e52412ea610303381ab25,generalized_translation,unforced_slide,profile_map,31,True,True,-21.842619168156073,208,0.05891579143020723,False,0.0042578225042360935
7b5899ecbdc2c61f18fc091b,generalized_translation,unforced_slide,huber,3,True,True,0.9896374631659616,21,0.125,False,2.7209906228622345e-08
7b5899ecbdc2c61f18fc091b,generalized_translation,unforced_slide,cauchy,4,True,True,0.9892566809678094,35,0.125,False,3.1155665950017e-06
7b5899ecbdc2c61f18fc091b,generalized_translation,unforced_slide,profile_map,19,True,True,-23.12442160939505,220,0.053855044662168484,False,0.0003781104690647229
7b8a3eaf8d8a8df29745608e,generalized_translation,multiple_forces,huber,5,True,True,1.316221343535514,27,0.125,False,4.473049579322914e-06
7b8a3eaf8d8a8df29745608e,generalized_translation,multiple_forces,cauchy,5,True,True,1.3157441289590373,27,0.125,False,6.5100300554693916e-06
7b8a3eaf8d8a8df29745608e,generalized_translation,multiple_forces,profile_map,42,True,True,-22.51236585270456,340,0.05628525381406634,False,0.006146289907506901
7bdfa6af9a49514f82f8c8b6,generalized_translation,multiple_forces,huber,3,True,True,0.9749657613046546,27,0.125,False,0.00025918811959305533
7bdfa6af9a49514f82f8c8b6,generalized_translation,multiple_forces,cauchy,5,True,True,0.9749414829911747,33,0.125,False,0.00026105464914226385
7bdfa6af9a49514f82f8c8b6,generalized_translation,multiple_forces,profile_map,44,True,True,-27.753265964179217,420,0.028267014435254326,False,0.01046128811912014
7c9d3b5160c7df14307ccd5d,generalized_translation,bounce,huber,3,True,True,0.5935105818510014,14,0.125,False,0.000803565122702951
7c9d3b5160c7df14307ccd5d,generalized_translation,bounce,cauchy,4,True,True,0.5934308183806264,17,0.125,False,0.0008038888124683854
7c9d3b5160c7df14307ccd5d,generalized_translation,bounce,profile_map,25,True,True,-25.984832396623236,265,0.03775318819847727,False,0.0007467052817190665
7c9d3b5160c7df14307ccd5d,setup_translation,bounce,huber,3,True,True,0.80937201425753,14,0.125,False,0.00019125152572572896
7c9d3b5160c7df14307ccd5d,setup_translation,bounce,cauchy,6,True,True,0.8089823337449126,33,0.125,False,0.00018971960067991586
7c9d3b5160c7df14307ccd5d,setup_translation,bounce,profile_map,11,True,True,-24.115953663888448,132,0.04769809530406051,False,0.00023485192733977987
7caff46a84cc6de30309665c,generalized_translation,multiple_forces,huber,5,True,True,2.5561310816176026,52,0.125,False,0.0002562793688272485
7caff46a84cc6de30309665c,generalized_translation,multiple_forces,cauchy,5,True,True,2.5559943881939784,40,0.125,False,0.0003088427427423616
7caff46a84cc6de30309665c,generalized_translation,multiple_forces,profile_map,43,True,True,-23.657794945671466,360,0.03933722799128276,False,0.10959703824338964
7cdd44e375a26ab1f2148497,generalized_translation,bounce,huber,3,True,True,0.455492981917321,15,0.125,False,2.390204137978834e-09
7cdd44e375a26ab1f2148497,generalized_translation,bounce,cauchy,4,True,True,0.45539213133651973,25,0.125,False,5.251998339754235e-07
7cdd44e375a26ab1f2148497,generalized_translation,bounce,profile_map,24,True,True,-26.28501280344761,315,0.03692229338535057,False,2.7164781062125614e-05
7cdd44e375a26ab1f2148497,setup_translation,bounce,huber,3,True,True,1.477414627337111,21,0.125,False,1.2855479447441117e-09
7cdd44e375a26ab1f2148497,setup_translation,bounce,cauchy,4,True,True,1.4762219195113464,18,0.125,False,3.4773171181409223e-06
7cdd44e375a26ab1f2148497,setup_translation,bounce,profile_map,6,True,True,-20.812786013191573,78,0.07317194714411766,False,1.953418522732991e-05
7d0e03cd62f7ced3b702c379,generalized_translation,multiple_forces,huber,3,True,True,0.8444892742987333,30,0.125,False,0.000248313480272256
7d0e03cd62f7ced3b702c379,generalized_translation,multiple_forces,cauchy,6,True,True,0.8444616458952972,37,0.125,False,0.000253699148162353
7d0e03cd62f7ced3b702c379,generalized_translation,multiple_forces,profile_map,41,True,True,-28.535315435475752,355,0.025886997135196134,False,0.05153326580298434
7d5b9d477d9260c8f0cc930b,generalized_translation,unforced_slide,huber,3,True,True,0.75370252162966,20,0.125,False,8.13684943311697e-05
7d5b9d477d9260c8f0cc930b,generalized_translation,unforced_slide,cauchy,4,True,True,0.7536876491445244,26,0.125,False,8.127628943717322e-05
7d5b9d477d9260c8f0cc930b,generalized_translation,unforced_slide,profile_map,32,True,True,-29.645989264323234,264,0.022744463447855662,False,0.0003048392500107032
7dd5d3cc4d36f2ec9631b89d,generalized_translation,bounce,huber,3,True,True,0.2719303563609049,13,0.125,False,3.5838094931992995e-08
7dd5d3cc4d36f2ec9631b89d,generalized_translation,bounce,cauchy,4,True,True,0.27189006464473453,18,0.125,False,1.6745001567019557e-08
7dd5d3cc4d36f2ec9631b89d,generalized_translation,bounce,profile_map,30,True,True,-28.08134727246626,270,0.02972125869546259,False,1.7303323064934932e-05
7dd5d3cc4d36f2ec9631b89d,setup_translation,bounce,huber,3,True,True,1.0551634819901343,19,0.125,False,4.370011651807589e-10
7dd5d3cc4d36f2ec9631b89d,setup_translation,bounce,cauchy,5,True,True,1.0541178426988818,28,0.125,False,1.4046245337323062e-06
7dd5d3cc4d36f2ec9631b89d,setup_translation,bounce,profile_map,19,True,True,-22.09677127564763,117,0.06280092832545753,False,1.3489132905284779e-05
7ddbf6ca45522f3e9ad974af,generalized_translation,bounce,huber,3,True,True,0.30165467531961376,11,0.125,False,3.1351886078546554e-11
7ddbf6ca45522f3e9ad974af,generalized_translation,bounce,cauchy,4,True,True,0.30158996480544575,19,0.125,False,3.239629416361891e-07
7ddbf6ca45522f3e9ad974af,generalized_translation,bounce,profile_map,26,True,True,-27.100069478600176,210,0.03375033867676599,False,4.727673795588217e-06
7ddbf6ca45522f3e9ad974af,setup_translation,bounce,huber,3,True,True,0.40687932789076514,13,0.125,False,1.795345100421038e-11
7ddbf6ca45522f3e9ad974af,setup_translation,bounce,cauchy,4,True,True,0.40677728118517487,18,0.125,False,3.9022897664742594e-07
7ddbf6ca45522f3e9ad974af,setup_translation,bounce,profile_map,18,True,True,-25.86784722876897,123,0.0393704467181575,False,4.2735366276843525e-06
7e32f26895f142306b95abb6,generalized_translation,multiple_forces,huber,3,True,True,1.3079261709931125,40,0.125,False,8.279167213498417e-05
7e32f26895f142306b95abb6,generalized_translation,multiple_forces,cauchy,7,True,True,1.3078286298293913,65,0.125,False,2.7628948122745862e-05
7e32f26895f142306b95abb6,generalized_translation,multiple_forces,profile_map,39,True,True,-25.607133310143958,410,0.035798116789566244,False,0.10300170141283466
7ef7494e3f8909372927074b,generalized_translation,bounce,huber,3,True,True,1.3385932526249924,15,0.125,False,1.0090680717646039e-10
7ef7494e3f8909372927074b,generalized_translation,bounce,cauchy,4,True,True,1.3385171198616903,18,0.125,False,4.345291596523798e-07
7ef7494e3f8909372927074b,generalized_translation,bounce,profile_map,31,True,True,-26.745207457189387,375,0.030803655679447574,False,0.00012077716081027223
7ef7494e3f8909372927074b,setup_translation,bounce,huber,3,True,True,1.504035834580469,14,0.125,False,1.7815853845085176e-11
7ef7494e3f8909372927074b,setup_translation,bounce,cauchy,4,True,True,1.5039324575872985,17,0.125,False,5.975462669100323e-07
7ef7494e3f8909372927074b,setup_translation,bounce,profile_map,21,True,True,-24.68937236860584,147,0.03981744187819344,False,9.505683316092292e-05
7f3c58294ac720e1f1343b7d,generalized_translation,unforced_slide,huber,3,True,True,2.3328193344619255,28,0.125,False,0.003872435086651969
7f3c58294ac720e1f1343b7d,generalized_translation,unforced_slide,cauchy,7,True,True,2.332528435107994,30,0.125,False,0.003864284568049556
7f3c58294ac720e1f1343b7d,generalized_translation,unforced_slide,profile_map,22,True,True,-21.920863609640904,176,0.052661998791466984,False,0.013501826696237083
7f429b1e063a247a89292b78,generalized_translation,multiple_forces,huber,4,True,True,1.2331294402419022,24,0.125,False,3.4863310484607825e-06
7f429b1e063a247a89292b78,generalized_translation,multiple_forces,cauchy,4,True,True,1.2329983783174039,20,0.125,False,2.6920271430159405e-05
7f429b1e063a247a89292b78,generalized_translation,multiple_forces,profile_map,37,True,True,-25.21241994270627,340,0.03844895866588788,False,0.004129596221506865
7f5e011c47c5ae7e6c867e4a,generalized_translation,unforced_slide,huber,3,True,True,2.024861270934664,29,0.125,False,2.1629999624723386e-05
7f5e011c47c5ae7e6c867e4a,generalized_translation,unforced_slide,cauchy,5,True,True,2.0231130680459524,27,0.125,False,1.143228487781343e-05
7f5e011c47c5ae7e6c867e4a,generalized_translation,unforced_slide,profile_map,21,True,True,-19.87601329222223,180,0.07905303306797035,False,0.0001884599851775568
7f6dee350fa2b9e5a27fdeec,generalized_translation,unforced_slide,huber,3,True,True,0.8760601404445695,19,0.125,False,0.0004225494384283511
7f6dee350fa2b9e5a27fdeec,generalized_translation,unforced_slide,cauchy,4,True,True,0.8760359216600841,21,0.125,False,0.0004245344861666988
7f6dee350fa2b9e5a27fdeec,generalized_translation,unforced_slide,profile_map,24,True,True,-29.37516678368702,184,0.02317786565310279,False,0.005110887113994322
7f80d558f97e7b16c264450b,generalized_translation,bounce,huber,3,True,True,0.39106088127814365,14,0.125,False,4.991303195538477e-11
7f80d558f97e7b16c264450b,generalized_translation,bounce,cauchy,4,True,True,0.3909599155544512,14,0.125,False,6.009345724869585e-07
7f80d558f97e7b16c264450b,generalized_translation,bounce,profile_map,24,True,True,-26.147432239776922,305,0.03796089267959243,False,7.418191810523158e-06
7f80d558f97e7b16c264450b,setup_translation,bounce,huber,3,True,True,0.5433926874182975,16,0.125,False,6.414078012308373e-10
7f80d558f97e7b16c264450b,setup_translation,bounce,cauchy,4,True,True,0.5431622129633324,21,0.125,False,1.708960110689808e-06
7f80d558f97e7b16c264450b,setup_translation,bounce,profile_map,14,True,True,-24.764224143150276,105,0.04512641040984466,False,6.665357471143085e-06
7fc66f9d6cbc3e4d6b636168,generalized_translation,unforced_slide,huber,2,True,True,0.8587118898277519,20,0.125,False,1.891805829175592e-07
7fc66f9d6cbc3e4d6b636168,generalized_translation,unforced_slide,cauchy,5,True,True,0.8584418596129252,29,0.125,False,4.872031666128514e-06
7fc66f9d6cbc3e4d6b636168,generalized_translation,unforced_slide,profile_map,23,True,True,-23.716712688433702,172,0.05022423476786531,False,0.0014211327681430711
7fcbd6e019359a862df5f034,generalized_translation,multiple_forces,huber,3,True,True,1.3184107114539927,26,0.125,False,0.2042425605056761
7fcbd6e019359a862df5f034,generalized_translation,multiple_forces,cauchy,5,True,True,1.318320230270767,26,0.125,False,0.20422728019916556
7fcbd6e019359a862df5f034,generalized_translation,multiple_forces,profile_map,37,True,True,-25.68570696163009,390,0.03558084109434361,False,0.2161547993312357
7ff47a2a1ad92b0b7e9dce63,generalized_translation,unforced_slide,huber,2,True,True,0.8282997900995517,9,0.125,False,1.1752330287196704e-07
7ff47a2a1ad92b0b7e9dce63,generalized_translation,unforced_slide,cauchy,4,True,True,0.8281355651414701,25,0.125,False,2.642165369918137e-06
7ff47a2a1ad92b0b7e9dce63,generalized_translation,unforced_slide,profile_map,19,True,True,-23.70850016434451,164,0.05051555590156489,False,0.0010405806846846585
80a25d8f14ec38c82b2c18b8,generalized_translation,bounce,huber,3,True,True,0.48124590554982416,15,0.125,False,0.0006907444599076666
80a25d8f14ec38c82b2c18b8,generalized_translation,bounce,cauchy,4,True,True,0.48123151505980744,17,0.125,False,0.0006908085682015028
80a25d8f14ec38c82b2c18b8,generalized_translation,bounce,profile_map,29,True,True,-30.124364710155064,275,0.022147994779603285,False,0.0007704143641364561
80a25d8f14ec38c82b2c18b8,setup_translation,bounce,huber,3,True,True,0.8044135462339306,22,0.125,False,0.0015086525619322666
80a25d8f14ec38c82b2c18b8,setup_translation,bounce,cauchy,4,True,True,0.8042971079921217,29,0.125,False,0.0015094924903730138
80a25d8f14ec38c82b2c18b8,setup_translation,bounce,profile_map,21,True,True,-25.020062188664777,153,0.041927702235343145,False,0.001570392144057848
80fdca70f41ecfbcec90c022,generalized_translation,unforced_slide,huber,3,True,True,0.707824314378731,13,0.125,False,6.641234733694033e-07
80fdca70f41ecfbcec90c022,generalized_translation,unforced_slide,cauchy,5,True,True,0.7076967802596754,30,0.125,False,4.949330400430837e-06
80fdca70f41ecfbcec90c022,generalized_translation,unforced_slide,profile_map,29,True,True,-25.492574459404405,196,0.039776069114964376,False,0.0015595310815807381
81144f705901394944ea725b,generalized_translation,multiple_forces,huber,3,True,True,0.7849127884764799,16,0.125,False,2.9795219342804096e-06
81144f705901394944ea725b,generalized_translation,multiple_forces,cauchy,6,True,True,0.7847549664061542,36,0.125,False,3.756719867218365e-05
81144f705901394944ea725b,generalized_translation,multiple_forces,profile_map,33,True,True,-24.985077213822013,505,0.04220561741883684,False,0.021651795803701527
811a6e6b5eb2aa064580b536,generalized_translation,bounce,huber,3,True,True,0.5371001120259999,14,0.125,False,2.8616618334776255e-12
